Name;Origin;PartOfHistory;Version;Domain;Format;Extension;Year;Keywords;Hierarchy;Source;Publication;Path;DescribingPath;NumberOfFeatures;NumberOfLeafFeatures;NumberOfTopFeatures;Number_Constraints;AverageConstraintSize;CtcDensity;FeaturesInConstraintsDensity;TreeDepth;AverageNumberOfChildren;NumberOfAlternatives;NumberOfOrs;NumberOfClauses;NumberOfLiterals;NumberOfUnitClauses;NumberOfTwoClauses;ClauseDensity;NumberOfTautologies;NumberOfRedundantConstraints;ConnectivityDensity;Void;Number_CORE;Number_Dead;RatioOptionalFeatures;NumberOfFalseOptionalFeatures;NumberOfOptionalFeatures;NumberOfValidConfigurationsLog;SimpleCyclomaticComplexity;IndependentCyclomaticComplexity
soletta;Pett2023;True;2016-05-04_14-10-08;systems_software;FeatureIDE;xml;2023;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/soletta-case-study;https://doi.org/10.1145/3579027.3608980;feature_models/original/systems_software/soletta/Pett2023-2016-05-04_14-10-08.xml;systems_software/soletta/Pett2023-2016-05-04_14-10-08;402.0;401.0;401.0;1576.0;2.513959390862944;3.9203980099502487;0.9975124378109452;2.0;401.0;0.0;0.0;1978.0;4765.0;84;1411;0.41511017838405034;0;660;2003;1;76;75;0.6243781094527363;75;251;44;1602;1338
soletta;Pett2023;True;2016-05-05_17-19-28;systems_software;FeatureIDE;xml;2023;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/soletta-case-study;https://doi.org/10.1145/3579027.3608980;feature_models/original/systems_software/soletta/Pett2023-2016-05-05_17-19-28.xml;systems_software/soletta/Pett2023-2016-05-05_17-19-28;408.0;407.0;407.0;1602.0;2.5143570536828963;3.926470588235294;0.9975490196078431;2.0;407.0;0.0;0.0;2010.0;4843.0;84;1435;0.41503200495560605;0;773;2035;1;76;81;0.6151960784313726;75;251;44;1628;1358
soletta;Pett2023;True;2016-05-05_23-28-36;systems_software;FeatureIDE;xml;2023;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/soletta-case-study;https://doi.org/10.1145/3579027.3608980;feature_models/original/systems_software/soletta/Pett2023-2016-05-05_23-28-36.xml;systems_software/soletta/Pett2023-2016-05-05_23-28-36;410.0;409.0;409.0;1614.0;2.514250309789343;3.9365853658536585;0.997560975609756;2.0;409.0;0.0;0.0;2024.0;4877.0;84;1443;0.4150092269838015;0;765;2043;1;76;83;0.6121951219512195;75;251;44;1634;1379
soletta;Pett2023;True;2016-05-06_11-38-59;systems_software;FeatureIDE;xml;2023;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/soletta-case-study;https://doi.org/10.1145/3579027.3608980;feature_models/original/systems_software/soletta/Pett2023-2016-05-06_11-38-59.xml;systems_software/soletta/Pett2023-2016-05-06_11-38-59;410.0;409.0;409.0;1614.0;2.514250309789343;3.9365853658536585;0.997560975609756;2.0;409.0;0.0;0.0;2024.0;4877.0;84;1443;0.4150092269838015;0;761;2043;1;76;83;0.6121951219512195;75;251;44;1634;1361
soletta;Pett2023;True;2016-05-09_16-14-40;systems_software;FeatureIDE;xml;2023;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/soletta-case-study;https://doi.org/10.1145/3579027.3608980;feature_models/original/systems_software/soletta/Pett2023-2016-05-09_16-14-40.xml;systems_software/soletta/Pett2023-2016-05-09_16-14-40;410.0;409.0;409.0;1616.0;2.5142326732673266;3.9414634146341463;0.997560975609756;2.0;409.0;0.0;0.0;2026.0;4882.0;84;1444;0.41499385497746827;0;762;2044;1;76;83;0.6121951219512195;75;251;44;1635;1362
soletta;Pett2023;True;2016-05-09_16-15-26;systems_software;FeatureIDE;xml;2023;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/soletta-case-study;https://doi.org/10.1145/3579027.3608980;feature_models/original/systems_software/soletta/Pett2023-2016-05-09_16-15-26.xml;systems_software/soletta/Pett2023-2016-05-09_16-15-26;410.0;409.0;409.0;1616.0;2.5142326732673266;3.9414634146341463;0.997560975609756;2.0;409.0;0.0;0.0;2026.0;4882.0;84;1444;0.41499385497746827;0;710;2044;1;76;83;0.6121951219512195;75;251;44;1635;1399
soletta;Pett2023;True;2016-05-10_15-10-10;systems_software;FeatureIDE;xml;2023;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/soletta-case-study;https://doi.org/10.1145/3579027.3608980;feature_models/original/systems_software/soletta/Pett2023-2016-05-10_15-10-10.xml;systems_software/soletta/Pett2023-2016-05-10_15-10-10;410.0;409.0;409.0;1617.0;2.514533085961657;3.94390243902439;0.997560975609756;2.0;409.0;0.0;0.0;2027.0;4885.0;84;1445;0.4149437052200614;0;710;2045;1;76;83;0.6121951219512195;75;251;44;1636;1399
soletta;Pett2023;True;2016-05-10_16-53-29;systems_software;FeatureIDE;xml;2023;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/soletta-case-study;https://doi.org/10.1145/3579027.3608980;feature_models/original/systems_software/soletta/Pett2023-2016-05-10_16-53-29.xml;systems_software/soletta/Pett2023-2016-05-10_16-53-29;414.0;413.0;413.0;1622.0;2.5129469790382246;3.917874396135266;0.997584541062802;2.0;413.0;0.0;0.0;2036.0;4903.0;84;1454;0.41525596573526413;0;707;2052;1;76;83;0.6159420289855072;75;255;44;1639;1375
soletta;Pett2023;True;2016-05-11_18-21-25;systems_software;FeatureIDE;xml;2023;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/soletta-case-study;https://doi.org/10.1145/3579027.3608980;feature_models/original/systems_software/soletta/Pett2023-2016-05-11_18-21-25.xml;systems_software/soletta/Pett2023-2016-05-11_18-21-25;424.0;423.0;423.0;1655.0;2.509969788519637;3.9033018867924527;0.9976415094339622;2.0;423.0;0.0;0.0;2079.0;5001.0;84;1485;0.41571685662867425;0;717;2085;1;76;83;0.625;75;265;44;1662;1429
soletta;Pett2023;True;2016-05-13_09-54-58;systems_software;FeatureIDE;xml;2023;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/soletta-case-study;https://doi.org/10.1145/3579027.3608980;feature_models/original/systems_software/soletta/Pett2023-2016-05-13_09-54-58.xml;systems_software/soletta/Pett2023-2016-05-13_09-54-58;425.0;424.0;424.0;1657.0;2.5093542546771275;3.898823529411765;0.9976470588235294;2.0;424.0;0.0;0.0;2082.0;5007.0;84;1488;0.4158178550029958;0;719;2088;1;76;83;0.6258823529411764;75;266;45;1664;1401
soletta;Pett2023;True;2016-05-18_13-36-31;systems_software;FeatureIDE;xml;2023;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/soletta-case-study;https://doi.org/10.1145/3579027.3608980;feature_models/original/systems_software/soletta/Pett2023-2016-05-18_13-36-31.xml;systems_software/soletta/Pett2023-2016-05-18_13-36-31;426.0;425.0;425.0;1658.0;2.5090470446320867;3.892018779342723;0.9976525821596244;2.0;425.0;0.0;0.0;2084.0;5011.0;84;1490;0.41588505288365596;0;704;2090;1;76;83;0.6267605633802817;75;267;45;1665;1398
soletta;Pett2023;True;2016-05-23_14-22-27;systems_software;FeatureIDE;xml;2023;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/soletta-case-study;https://doi.org/10.1145/3579027.3608980;feature_models/original/systems_software/soletta/Pett2023-2016-05-23_14-22-27.xml;systems_software/soletta/Pett2023-2016-05-23_14-22-27;430.0;429.0;429.0;1678.0;2.5071513706793804;3.902325581395349;0.9976744186046512;2.0;429.0;0.0;0.0;2108.0;5066.0;86;1503;0.4161073825503356;0;745;2105;1;78;85;0.6209302325581395;77;267;45;1676;1381
soletta;Pett2023;True;2016-05-25_19-04-11;systems_software;FeatureIDE;xml;2023;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/soletta-case-study;https://doi.org/10.1145/3579027.3608980;feature_models/original/systems_software/soletta/Pett2023-2016-05-25_19-04-11.xml;systems_software/soletta/Pett2023-2016-05-25_19-04-11;;;;;;;;;;;;;;;;;;;;;;;;;;;;
soletta;Pett2023;True;2016-06-07_14-12-02;systems_software;FeatureIDE;xml;2023;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/soletta-case-study;https://doi.org/10.1145/3579027.3608980;feature_models/original/systems_software/soletta/Pett2023-2016-06-07_14-12-02.xml;systems_software/soletta/Pett2023-2016-06-07_14-12-02;;;;;;;;;;;;;;;;;;;;;;;;;;;;
soletta;Pett2023;True;2016-06-07_14-19-55;systems_software;FeatureIDE;xml;2023;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/soletta-case-study;https://doi.org/10.1145/3579027.3608980;feature_models/original/systems_software/soletta/Pett2023-2016-06-07_14-19-55.xml;systems_software/soletta/Pett2023-2016-06-07_14-19-55;;;;;;;;;;;;;;;;;;;;;;;;;;;;
soletta;Pett2023;True;2016-06-13_14-56-51;systems_software;FeatureIDE;xml;2023;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/soletta-case-study;https://doi.org/10.1145/3579027.3608980;feature_models/original/systems_software/soletta/Pett2023-2016-06-13_14-56-51.xml;systems_software/soletta/Pett2023-2016-06-13_14-56-51;;;;;;;;;;;;;;;;;;;;;;;;;;;;
soletta;Pett2023;True;2016-06-14_11-06-45;systems_software;FeatureIDE;xml;2023;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/soletta-case-study;https://doi.org/10.1145/3579027.3608980;feature_models/original/systems_software/soletta/Pett2023-2016-06-14_11-06-45.xml;systems_software/soletta/Pett2023-2016-06-14_11-06-45;;;;;;;;;;;;;;;;;;;;;;;;;;;;
soletta;Pett2023;True;2016-06-17_16-06-07;systems_software;FeatureIDE;xml;2023;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/soletta-case-study;https://doi.org/10.1145/3579027.3608980;feature_models/original/systems_software/soletta/Pett2023-2016-06-17_16-06-07.xml;systems_software/soletta/Pett2023-2016-06-17_16-06-07;;;;;;;;;;;;;;;;;;;;;;;;;;;;
soletta;Pett2023;True;2016-06-27_14-59-46;systems_software;FeatureIDE;xml;2023;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/soletta-case-study;https://doi.org/10.1145/3579027.3608980;feature_models/original/systems_software/soletta/Pett2023-2016-06-27_14-59-46.xml;systems_software/soletta/Pett2023-2016-06-27_14-59-46;;;;;;;;;;;;;;;;;;;;;;;;;;;;
soletta;Pett2023;True;2016-06-27_15-09-30;systems_software;FeatureIDE;xml;2023;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/soletta-case-study;https://doi.org/10.1145/3579027.3608980;feature_models/original/systems_software/soletta/Pett2023-2016-06-27_15-09-30.xml;systems_software/soletta/Pett2023-2016-06-27_15-09-30;;;;;;;;;;;;;;;;;;;;;;;;;;;;
soletta;Pett2023;True;2016-06-28_13-27-17;systems_software;FeatureIDE;xml;2023;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/soletta-case-study;https://doi.org/10.1145/3579027.3608980;feature_models/original/systems_software/soletta/Pett2023-2016-06-28_13-27-17.xml;systems_software/soletta/Pett2023-2016-06-28_13-27-17;;;;;;;;;;;;;;;;;;;;;;;;;;;;
soletta;Pett2023;True;2016-06-28_17-43-56;systems_software;FeatureIDE;xml;2023;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/soletta-case-study;https://doi.org/10.1145/3579027.3608980;feature_models/original/systems_software/soletta/Pett2023-2016-06-28_17-43-56.xml;systems_software/soletta/Pett2023-2016-06-28_17-43-56;;;;;;;;;;;;;;;;;;;;;;;;;;;;
soletta;Pett2023;True;2016-07-01_15-00-13;systems_software;FeatureIDE;xml;2023;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/soletta-case-study;https://doi.org/10.1145/3579027.3608980;feature_models/original/systems_software/soletta/Pett2023-2016-07-01_15-00-13.xml;systems_software/soletta/Pett2023-2016-07-01_15-00-13;;;;;;;;;;;;;;;;;;;;;;;;;;;;
soletta;Pett2023;True;2016-07-19_18-32-56;systems_software;FeatureIDE;xml;2023;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/soletta-case-study;https://doi.org/10.1145/3579027.3608980;feature_models/original/systems_software/soletta/Pett2023-2016-07-19_18-32-56.xml;systems_software/soletta/Pett2023-2016-07-19_18-32-56;;;;;;;;;;;;;;;;;;;;;;;;;;;;
soletta;Pett2023;True;2016-07-22_09-19-36;systems_software;FeatureIDE;xml;2023;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/soletta-case-study;https://doi.org/10.1145/3579027.3608980;feature_models/original/systems_software/soletta/Pett2023-2016-07-22_09-19-36.xml;systems_software/soletta/Pett2023-2016-07-22_09-19-36;;;;;;;;;;;;;;;;;;;;;;;;;;;;
soletta;Pett2023;True;2016-08-16_16-45-48;systems_software;FeatureIDE;xml;2023;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/soletta-case-study;https://doi.org/10.1145/3579027.3608980;feature_models/original/systems_software/soletta/Pett2023-2016-08-16_16-45-48.xml;systems_software/soletta/Pett2023-2016-08-16_16-45-48;;;;;;;;;;;;;;;;;;;;;;;;;;;;
soletta;Pett2023;True;2016-10-31_22-17-41;systems_software;FeatureIDE;xml;2023;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/soletta-case-study;https://doi.org/10.1145/3579027.3608980;feature_models/original/systems_software/soletta/Pett2023-2016-10-31_22-17-41.xml;systems_software/soletta/Pett2023-2016-10-31_22-17-41;;;;;;;;;;;;;;;;;;;;;;;;;;;;
soletta;Pett2023;True;2016-11-01_10-03-33;systems_software;FeatureIDE;xml;2023;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/soletta-case-study;https://doi.org/10.1145/3579027.3608980;feature_models/original/systems_software/soletta/Pett2023-2016-11-01_10-03-33.xml;systems_software/soletta/Pett2023-2016-11-01_10-03-33;;;;;;;;;;;;;;;;;;;;;;;;;;;;
soletta;Pett2023;True;2016-11-04_20-52-57;systems_software;FeatureIDE;xml;2023;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/soletta-case-study;https://doi.org/10.1145/3579027.3608980;feature_models/original/systems_software/soletta/Pett2023-2016-11-04_20-52-57.xml;systems_software/soletta/Pett2023-2016-11-04_20-52-57;;;;;;;;;;;;;;;;;;;;;;;;;;;;
soletta;Pett2023;True;2016-11-22_03-38-15;systems_software;FeatureIDE;xml;2023;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/soletta-case-study;https://doi.org/10.1145/3579027.3608980;feature_models/original/systems_software/soletta/Pett2023-2016-11-22_03-38-15.xml;systems_software/soletta/Pett2023-2016-11-22_03-38-15;;;;;;;;;;;;;;;;;;;;;;;;;;;;
soletta;Pett2023;True;2017-03-01_15-25-44;systems_software;FeatureIDE;xml;2023;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/soletta-case-study;https://doi.org/10.1145/3579027.3608980;feature_models/original/systems_software/soletta/Pett2023-2017-03-01_15-25-44.xml;systems_software/soletta/Pett2023-2017-03-01_15-25-44;;;;;;;;;;;;;;;;;;;;;;;;;;;;
soletta;Pett2023;True;2017-03-09_21-02-40;systems_software;FeatureIDE;xml;2023;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/soletta-case-study;https://doi.org/10.1145/3579027.3608980;feature_models/original/systems_software/soletta/Pett2023-2017-03-09_21-02-40.xml;systems_software/soletta/Pett2023-2017-03-09_21-02-40;;;;;;;;;;;;;;;;;;;;;;;;;;;;
sparc_erc32;Berger2013;False;;systems_software;DIMACS;dimacs;2013;['CDL', 'Automatic'];False;https://gsd.uwaterloo.ca/industrial-variability-modeling;https://doi.org/10.1109/TSE.2013.34;feature_models/original/systems_software/sparc_erc32/Berger2013.dimacs;systems_software/sparc_erc32/Berger2013;1169.0;1168.0;1168.0;2972.0;2.69179004037685;2.54234388366125;0.999144568006843;2.0;1168.0;0.0;0.0;4141.0;9466.0;9;3375;0.437460384534122;0;1377;2913;1;24;0;0.979469632164243;23;1145;274;1738;1585
sparc_erc32;Knüppel2017;False;;systems_software;FeatureIDE;xml;2017;['CDL', 'Automatic'];True;https://github.com/AlexanderKnueppel/is-there-a-mismatch;https://doi.org/10.1145/3106237.3106252;feature_models/original/systems_software/sparc_erc32/Knüppel2017.xml;systems_software/sparc_erc32/Knüppel2017;1181.0;893.0;30.0;816.0;2.9828431372549;0.690939881456393;0.835732430143946;7.0;4.09722222222222;12.0;0.0;2759.0;5656.0;9;2620;0.487800565770863;6;333;1777;1;6;47;0.955122777307367;163;1128;119;595;577
sparc_erc32;Passos2011;False;;systems_software;Clafer;cfr;2011;['CDL', 'Automatic'];True;https://gsd.uwaterloo.ca/FOSD11;https://doi.org/10.1145/2019136.2019139;feature_models/original/systems_software/sparc_erc32/Passos2011.cfr;systems_software/sparc_erc32/Passos2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;
sparc_leon;Berger2013;False;;systems_software;DIMACS;dimacs;2013;['CDL', 'Automatic'];False;https://gsd.uwaterloo.ca/industrial-variability-modeling;https://doi.org/10.1109/TSE.2013.34;feature_models/original/systems_software/sparc_leon/Berger2013.dimacs;systems_software/sparc_leon/Berger2013;1169.0;1168.0;1168.0;2972.0;2.69179004037685;2.54234388366125;0.999144568006843;2.0;1168.0;0.0;0.0;4141.0;9466.0;9;3375;0.437460384534122;0;1377;2913;1;24;0;0.979469632164243;23;1145;274;1738;1585
sparc_leon;Knüppel2017;False;;systems_software;FeatureIDE;xml;2017;['CDL', 'Automatic'];True;https://github.com/AlexanderKnueppel/is-there-a-mismatch;https://doi.org/10.1145/3106237.3106252;feature_models/original/systems_software/sparc_leon/Knüppel2017.xml;systems_software/sparc_leon/Knüppel2017;1181.0;893.0;30.0;816.0;2.9828431372549;0.690939881456393;0.835732430143946;7.0;4.09722222222222;12.0;0.0;2759.0;5656.0;9;2620;0.487800565770863;6;333;1777;1;6;47;0.955122777307367;163;1128;119;595;577
sparc_leon;Passos2011;False;;systems_software;Clafer;cfr;2011;['CDL', 'Automatic'];True;https://gsd.uwaterloo.ca/FOSD11;https://doi.org/10.1145/2019136.2019139;feature_models/original/systems_software/sparc_leon/Passos2011.cfr;systems_software/sparc_leon/Passos2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;
sparclite_sim;Berger2013;False;;systems_software;DIMACS;dimacs;2013;['CDL', 'Automatic'];False;https://gsd.uwaterloo.ca/industrial-variability-modeling;https://doi.org/10.1109/TSE.2013.34;feature_models/original/systems_software/sparclite_sim/Berger2013.dimacs;systems_software/sparclite_sim/Berger2013;1169.0;1168.0;1168.0;2972.0;2.69179004037685;2.54234388366125;0.999144568006843;2.0;1168.0;0.0;0.0;4141.0;9466.0;9;3375;0.437460384534122;0;1377;2913;1;24;0;0.979469632164243;23;1145;274;1738;1585
sparclite_sim;Knüppel2017;False;;systems_software;FeatureIDE;xml;2017;['CDL', 'Automatic'];True;https://github.com/AlexanderKnueppel/is-there-a-mismatch;https://doi.org/10.1145/3106237.3106252;feature_models/original/systems_software/sparclite_sim/Knüppel2017.xml;systems_software/sparclite_sim/Knüppel2017;1181.0;893.0;30.0;816.0;2.9828431372549;0.690939881456393;0.835732430143946;7.0;4.09722222222222;12.0;0.0;2759.0;5656.0;9;2620;0.487800565770863;6;333;1777;1;6;47;0.955122777307367;163;1128;119;595;577
sparclite_sim;Passos2011;False;;systems_software;Clafer;cfr;2011;['CDL', 'Automatic'];True;https://gsd.uwaterloo.ca/FOSD11;https://doi.org/10.1145/2019136.2019139;feature_models/original/systems_software/sparclite_sim/Passos2011.cfr;systems_software/sparclite_sim/Passos2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;
stb;Berger2013;False;;systems_software;DIMACS;dimacs;2013;['CDL', 'Automatic'];False;https://gsd.uwaterloo.ca/industrial-variability-modeling;https://doi.org/10.1109/TSE.2013.34;feature_models/original/systems_software/stb/Berger2013.dimacs;systems_software/stb/Berger2013;1253.0;1252.0;1252.0;3146.0;2.6716465352829;2.51077414205906;0.999201915403033;2.0;1252.0;0.0;0.0;4399.0;10015.0;10;3604;0.439241138292561;0;1440;3118;1;26;0;0.979249800478851;25;1227;?;1858;1687
stb;Knüppel2017;False;;systems_software;FeatureIDE;xml;2017;['CDL', 'Automatic'];True;https://github.com/AlexanderKnueppel/is-there-a-mismatch;https://doi.org/10.1145/3106237.3106252;feature_models/original/systems_software/stb/Knüppel2017.xml;systems_software/stb/Knüppel2017;1265.0;966.0;31.0;860.0;2.99767441860465;0.679841897233202;0.821343873517787;7.0;4.22742474916388;12.0;0.0;2926.0;5997.0;10;2779;0.487910621977655;6;348;1898;1;6;50;0.955731225296443;182;1209;130;632;600
stb;Passos2011;False;;systems_software;Clafer;cfr;2011;['CDL', 'Automatic'];True;https://gsd.uwaterloo.ca/FOSD11;https://doi.org/10.1145/2019136.2019139;feature_models/original/systems_software/stb/Passos2011.cfr;systems_software/stb/Passos2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;
stdeval1;Berger2013;False;;systems_software;DIMACS;dimacs;2013;['CDL', 'Automatic'];False;https://gsd.uwaterloo.ca/industrial-variability-modeling;https://doi.org/10.1109/TSE.2013.34;feature_models/original/systems_software/stdeval1/Berger2013.dimacs;systems_software/stdeval1/Berger2013;1191.0;1190.0;1190.0;3049.0;2.69170219744178;2.5600335852225;0.999160369437448;2.0;1190.0;0.0;0.0;4240.0;9695.0;8;3451;0.437338834450748;0;1411;2985;1;24;0;0.97984886649874;23;1167;?;1787;1621
stdeval1;Knüppel2017;False;;systems_software;FeatureIDE;xml;2017;['CDL', 'Automatic'];True;https://github.com/AlexanderKnueppel/is-there-a-mismatch;https://doi.org/10.1145/3106237.3106252;feature_models/original/systems_software/stdeval1/Knüppel2017.xml;systems_software/stdeval1/Knüppel2017;1203.0;908.0;30.0;844.0;2.96800947867299;0.701579384871155;0.837905236907731;7.0;4.07457627118644;12.0;0.0;2819.0;5782.0;8;2677;0.48754756139744;6;344;1826;1;6;47;0.955943474646717;169;1150;121;622;594
stdeval1;Passos2011;False;;systems_software;Clafer;cfr;2011;['CDL', 'Automatic'];True;https://gsd.uwaterloo.ca/FOSD11;https://doi.org/10.1145/2019136.2019139;feature_models/original/systems_software/stdeval1/Passos2011.cfr;systems_software/stdeval1/Passos2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;
stm3210e_eval;Berger2013;False;;systems_software;DIMACS;dimacs;2013;['CDL', 'Automatic'];False;https://gsd.uwaterloo.ca/industrial-variability-modeling;https://doi.org/10.1109/TSE.2013.34;feature_models/original/systems_software/stm3210e_eval/Berger2013.dimacs;systems_software/stm3210e_eval/Berger2013;1270.0;1269.0;1269.0;3200.0;2.661875;2.51968503937008;0.999212598425197;2.0;1269.0;0.0;0.0;4470.0;10162.0;10;3670;0.4398740405432;0;1484;3149;1;25;0;0.980314960629921;24;1245;?;1873;1701
stm3210e_eval;Knüppel2017;False;;systems_software;FeatureIDE;xml;2017;['CDL', 'Automatic'];True;https://github.com/AlexanderKnueppel/is-there-a-mismatch;https://doi.org/10.1145/3106237.3106252;feature_models/original/systems_software/stm3210e_eval/Knüppel2017.xml;systems_software/stm3210e_eval/Knüppel2017;1283.0;971.0;32.0;873.0;3.04238258877434;0.680436477007015;0.847233047544817;7.0;4.10897435897436;12.0;1.0;3028.0;6209.0;10;2875;0.487679175390562;6;361;1921;1;6;49;0.957131722525331;178;1228;124;637;608
stm3210e_eval;Passos2011;False;;systems_software;Clafer;cfr;2011;['CDL', 'Automatic'];True;https://gsd.uwaterloo.ca/FOSD11;https://doi.org/10.1145/2019136.2019139;feature_models/original/systems_software/stm3210e_eval/Passos2011.cfr;systems_software/stm3210e_eval/Passos2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ts1000;Berger2013;False;;systems_software;DIMACS;dimacs;2013;['CDL', 'Automatic'];False;https://gsd.uwaterloo.ca/industrial-variability-modeling;https://doi.org/10.1109/TSE.2013.34;feature_models/original/systems_software/ts1000/Berger2013.dimacs;systems_software/ts1000/Berger2013;1298.0;1297.0;1297.0;3218.0;2.6438781852082;2.47919876733436;0.999229583975347;2.0;1297.0;0.0;0.0;4516.0;10228.0;9;3739;0.441533046538913;0;1452;3221;1;25;0;0.980739599383667;24;1273;?;1916;1750
ts1000;Knüppel2017;False;;systems_software;FeatureIDE;xml;2017;['CDL', 'Automatic'];True;https://github.com/AlexanderKnueppel/is-there-a-mismatch;https://doi.org/10.1145/3106237.3106252;feature_models/original/systems_software/ts1000/Knüppel2017.xml;systems_software/ts1000/Knüppel2017;1310.0;1004.0;31.0;886.0;3.02370203160271;0.676335877862595;0.824427480916031;7.0;4.27777777777778;12.0;0.0;3050.0;6248.0;9;2902;0.488156209987196;6;364;1956;1;6;36;0.96793893129771;177;1268;134;645;617
ts1000;Passos2011;False;;systems_software;Clafer;cfr;2011;['CDL', 'Automatic'];True;https://gsd.uwaterloo.ca/FOSD11;https://doi.org/10.1145/2019136.2019139;feature_models/original/systems_software/ts1000/Passos2011.cfr;systems_software/ts1000/Passos2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ts6;Berger2013;False;;systems_software;DIMACS;dimacs;2013;['CDL', 'Automatic'];False;https://gsd.uwaterloo.ca/industrial-variability-modeling;https://doi.org/10.1109/TSE.2013.34;feature_models/original/systems_software/ts6/Berger2013.dimacs;systems_software/ts6/Berger2013;1241.0;1240.0;1240.0;3235.0;2.71190108191654;2.60676873489122;0.999194198227236;2.0;1240.0;0.0;0.0;4476.0;10355.0;9;3584;0.432254949299855;0;1537;3162;1;25;0;0.979854955680903;24;1216;?;1914;1716
ts6;Knüppel2017;False;;systems_software;FeatureIDE;xml;2017;['CDL', 'Automatic'];True;https://github.com/AlexanderKnueppel/is-there-a-mismatch;https://doi.org/10.1145/3106237.3106252;feature_models/original/systems_software/ts6/Knüppel2017.xml;systems_software/ts6/Knüppel2017;1253.0;953.0;31.0;865.0;3.03236994219653;0.690343176376696;0.840383080606544;7.0;4.17333333333333;12.0;0.0;2941.0;6041.0;9;2782;0.486839927164377;6;349;1909;1;6;33;0.968874700718276;168;1214;127;655;613
ts6;Passos2011;False;;systems_software;Clafer;cfr;2011;['CDL', 'Automatic'];True;https://gsd.uwaterloo.ca/FOSD11;https://doi.org/10.1145/2019136.2019139;feature_models/original/systems_software/ts6/Passos2011.cfr;systems_software/ts6/Passos2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;
tx39_sim;Berger2013;False;;systems_software;DIMACS;dimacs;2013;['CDL', 'Automatic'];False;https://gsd.uwaterloo.ca/industrial-variability-modeling;https://doi.org/10.1109/TSE.2013.34;feature_models/original/systems_software/tx39_sim/Berger2013.dimacs;systems_software/tx39_sim/Berger2013;1180.0;1179.0;1179.0;2988.0;2.68741633199465;2.53220338983051;0.999152542372881;2.0;1179.0;0.0;0.0;4168.0;9518.0;11;3400;0.437907123345241;0;1383;2937;1;27;0;0.977118644067797;26;1153;276;1750;1595
tx39_sim;Knüppel2017;False;;systems_software;FeatureIDE;xml;2017;['CDL', 'Automatic'];True;https://github.com/AlexanderKnueppel/is-there-a-mismatch;https://doi.org/10.1145/3106237.3106252;feature_models/original/systems_software/tx39_sim/Knüppel2017.xml;systems_software/tx39_sim/Knüppel2017;1192.0;902.0;31.0;822.0;2.97201946472019;0.689597315436242;0.833053691275168;7.0;4.10689655172414;12.0;0.0;2767.0;5670.0;11;2626;0.488007054673721;6;331;1790;1;6;53;0.950503355704698;175;1133;120;597;579
tx39_sim;Passos2011;False;;systems_software;Clafer;cfr;2011;['CDL', 'Automatic'];True;https://gsd.uwaterloo.ca/FOSD11;https://doi.org/10.1145/2019136.2019139;feature_models/original/systems_software/tx39_sim/Passos2011.cfr;systems_software/tx39_sim/Passos2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;
