Name;Domain;Format;Publication;Keywords;Source;ConvertedFrom;Conversion_Tool;#Features;#LeafFeatures;#TopFeatures;#Constraints;CtcDensity;RatioOptionalFeatures;TreeDepth;Average#Children
busybox_2009-09-08_21-17-49;systems_software;.dimacs;;;;;;768.0;767.0;767.0;650.0;0.8463541666666666;0.98828125;2.0;767.0
busybox_2009-09-09_22-33-30;systems_software;.dimacs;;;;;;768.0;767.0;767.0;650.0;0.8463541666666666;0.98828125;2.0;767.0
busybox_2009-09-09_23-12-10;systems_software;.dimacs;;;;;;768.0;767.0;767.0;650.0;0.8463541666666666;0.98828125;2.0;767.0
busybox_2009-09-10_01-46-02;systems_software;.dimacs;;;;;;768.0;767.0;767.0;650.0;0.8463541666666666;0.98828125;2.0;767.0
busybox_2009-09-10_21-24-45;systems_software;.dimacs;;;;;;768.0;767.0;767.0;650.0;0.8463541666666666;0.98828125;2.0;767.0
busybox_2009-09-10_21-27-39;systems_software;.dimacs;;;;;;768.0;767.0;767.0;650.0;0.8463541666666666;0.98828125;2.0;767.0
busybox_2009-09-11_23-26-42;systems_software;.dimacs;;;;;;768.0;767.0;767.0;650.0;0.8463541666666666;0.98828125;2.0;767.0
busybox_2009-09-11_23-29-45;systems_software;.dimacs;;;;;;768.0;767.0;767.0;650.0;0.8463541666666666;0.98828125;2.0;767.0
busybox_2009-09-12_00-15-34;systems_software;.dimacs;;;;;;768.0;767.0;767.0;650.0;0.8463541666666666;0.98828125;2.0;767.0
busybox_2009-09-12_14-47-41;systems_software;.dimacs;;;;;;768.0;767.0;767.0;650.0;0.8463541666666666;0.98828125;2.0;767.0
busybox_2009-09-12_14-48-33;systems_software;.dimacs;;;;;;768.0;767.0;767.0;650.0;0.8463541666666666;0.98828125;2.0;767.0
busybox_2009-09-12_15-11-50;systems_software;.dimacs;;;;;;768.0;767.0;767.0;650.0;0.8463541666666666;0.98828125;2.0;767.0
busybox_2009-09-12_22-41-57;systems_software;.dimacs;;;;;;768.0;767.0;767.0;650.0;0.8463541666666666;0.98828125;2.0;767.0
busybox_2009-09-13_05-52-03;systems_software;.dimacs;;;;;;768.0;767.0;767.0;650.0;0.8463541666666666;0.98828125;2.0;767.0
busybox_2009-09-13_05-52-46;systems_software;.dimacs;;;;;;768.0;767.0;767.0;650.0;0.8463541666666666;0.98828125;2.0;767.0
busybox_2009-09-13_14-57-24;systems_software;.dimacs;;;;;;769.0;768.0;768.0;650.0;0.8452535760728218;0.988296488946684;2.0;768.0
busybox_2009-09-13_17-38-15;systems_software;.dimacs;;;;;;769.0;768.0;768.0;650.0;0.8452535760728218;0.988296488946684;2.0;768.0
busybox_2009-09-15_23-00-09;systems_software;.dimacs;;;;;;769.0;768.0;768.0;650.0;0.8452535760728218;0.988296488946684;2.0;768.0
busybox_2009-09-15_23-40-08;systems_software;.dimacs;;;;;;769.0;768.0;768.0;650.0;0.8452535760728218;0.988296488946684;2.0;768.0
busybox_2009-09-16_00-58-11;systems_software;.dimacs;;;;;;769.0;768.0;768.0;650.0;0.8452535760728218;0.988296488946684;2.0;768.0
busybox_2009-09-16_03-03-13;systems_software;.dimacs;;;;;;769.0;768.0;768.0;650.0;0.8452535760728218;0.988296488946684;2.0;768.0
busybox_2009-09-16_14-04-07;systems_software;.dimacs;;;;;;769.0;768.0;768.0;650.0;0.8452535760728218;0.988296488946684;2.0;768.0
busybox_2009-09-16_16-18-32;systems_software;.dimacs;;;;;;769.0;768.0;768.0;650.0;0.8452535760728218;0.988296488946684;2.0;768.0
busybox_2009-09-16_16-20-31;systems_software;.dimacs;;;;;;769.0;768.0;768.0;650.0;0.8452535760728218;0.988296488946684;2.0;768.0
busybox_2009-09-17_02-43-14;systems_software;.dimacs;;;;;;769.0;768.0;768.0;650.0;0.8452535760728218;0.988296488946684;2.0;768.0
busybox_2009-09-17_03-02-57;systems_software;.dimacs;;;;;;769.0;768.0;768.0;650.0;0.8452535760728218;0.988296488946684;2.0;768.0
busybox_2009-09-17_18-57-59;systems_software;.dimacs;;;;;;769.0;768.0;768.0;650.0;0.8452535760728218;0.988296488946684;2.0;768.0
busybox_2009-09-18_20-49-36;systems_software;.dimacs;;;;;;769.0;768.0;768.0;650.0;0.8452535760728218;0.988296488946684;2.0;768.0
busybox_2009-09-19_22-29-42;systems_software;.dimacs;;;;;;770.0;769.0;769.0;651.0;0.8454545454545455;0.9883116883116884;2.0;769.0
busybox_2009-09-20_01-28-27;systems_software;.dimacs;;;;;;770.0;769.0;769.0;651.0;0.8454545454545455;0.9883116883116884;2.0;769.0
busybox_2009-09-20_04-28-22;systems_software;.dimacs;;;;;;770.0;769.0;769.0;651.0;0.8454545454545455;0.9883116883116884;2.0;769.0
busybox_2009-09-20_20-29-25;systems_software;.dimacs;;;;;;770.0;769.0;769.0;651.0;0.8454545454545455;0.9883116883116884;2.0;769.0
busybox_2009-09-21_01-22-18;systems_software;.dimacs;;;;;;770.0;769.0;769.0;651.0;0.8454545454545455;0.9883116883116884;2.0;769.0
busybox_2009-09-21_01-23-19;systems_software;.dimacs;;;;;;770.0;769.0;769.0;651.0;0.8454545454545455;0.9883116883116884;2.0;769.0
busybox_2009-09-21_04-08-08;systems_software;.dimacs;;;;;;770.0;769.0;769.0;651.0;0.8454545454545455;0.9883116883116884;2.0;769.0
busybox_2009-09-21_04-16-00;systems_software;.dimacs;;;;;;770.0;769.0;769.0;651.0;0.8454545454545455;0.9883116883116884;2.0;769.0
busybox_2009-09-21_10-21-44;systems_software;.dimacs;;;;;;770.0;769.0;769.0;651.0;0.8454545454545455;0.9883116883116884;2.0;769.0
busybox_2009-09-21_23-58-43;systems_software;.dimacs;;;;;;770.0;769.0;769.0;651.0;0.8454545454545455;0.9883116883116884;2.0;769.0
busybox_2009-09-22_03-02-21;systems_software;.dimacs;;;;;;770.0;769.0;769.0;651.0;0.8454545454545455;0.9883116883116884;2.0;769.0
busybox_2009-09-22_11-21-48;systems_software;.dimacs;;;;;;770.0;769.0;769.0;651.0;0.8454545454545455;0.9883116883116884;2.0;769.0
busybox_2009-09-22_15-34-28;systems_software;.dimacs;;;;;;770.0;769.0;769.0;651.0;0.8454545454545455;0.9883116883116884;2.0;769.0
busybox_2009-09-22_23-06-07;systems_software;.dimacs;;;;;;770.0;769.0;769.0;651.0;0.8454545454545455;0.9883116883116884;2.0;769.0
busybox_2009-09-22_23-16-39;systems_software;.dimacs;;;;;;770.0;769.0;769.0;651.0;0.8454545454545455;0.9883116883116884;2.0;769.0
busybox_2009-09-23_01-46-19;systems_software;.dimacs;;;;;;770.0;769.0;769.0;651.0;0.8454545454545455;0.9883116883116884;2.0;769.0
busybox_2009-09-23_03-25-52;systems_software;.dimacs;;;;;;770.0;769.0;769.0;651.0;0.8454545454545455;0.9883116883116884;2.0;769.0
busybox_2009-09-23_17-16-37;systems_software;.dimacs;;;;;;770.0;769.0;769.0;651.0;0.8454545454545455;0.9883116883116884;2.0;769.0
busybox_2009-09-23_17-17-53;systems_software;.dimacs;;;;;;770.0;769.0;769.0;651.0;0.8454545454545455;0.9883116883116884;2.0;769.0
busybox_2009-09-23_23-15-43;systems_software;.dimacs;;;;;;770.0;769.0;769.0;651.0;0.8454545454545455;0.9883116883116884;2.0;769.0
busybox_2009-09-23_23-47-52;systems_software;.dimacs;;;;;;770.0;769.0;769.0;651.0;0.8454545454545455;0.9883116883116884;2.0;769.0
busybox_2009-09-24_01-43-21;systems_software;.dimacs;;;;;;770.0;769.0;769.0;651.0;0.8454545454545455;0.9883116883116884;2.0;769.0
busybox_2009-09-24_01-44-13;systems_software;.dimacs;;;;;;770.0;769.0;769.0;651.0;0.8454545454545455;0.9883116883116884;2.0;769.0
busybox_2009-09-24_03-09-26;systems_software;.dimacs;;;;;;770.0;769.0;769.0;651.0;0.8454545454545455;0.9883116883116884;2.0;769.0
busybox_2009-09-25_00-06-51;systems_software;.dimacs;;;;;;770.0;769.0;769.0;651.0;0.8454545454545455;0.9883116883116884;2.0;769.0
busybox_2009-09-25_01-50-45;systems_software;.dimacs;;;;;;770.0;769.0;769.0;651.0;0.8454545454545455;0.9883116883116884;2.0;769.0
busybox_2009-09-25_02-12-27;systems_software;.dimacs;;;;;;770.0;769.0;769.0;651.0;0.8454545454545455;0.9883116883116884;2.0;769.0
busybox_2009-09-25_02-58-20;systems_software;.dimacs;;;;;;770.0;769.0;769.0;651.0;0.8454545454545455;0.9883116883116884;2.0;769.0
busybox_2009-09-25_12-12-53;systems_software;.dimacs;;;;;;770.0;769.0;769.0;651.0;0.8454545454545455;0.9883116883116884;2.0;769.0
busybox_2009-09-25_12-58-37;systems_software;.dimacs;;;;;;770.0;769.0;769.0;651.0;0.8454545454545455;0.9883116883116884;2.0;769.0
busybox_2009-09-25_14-21-06;systems_software;.dimacs;;;;;;770.0;769.0;769.0;651.0;0.8454545454545455;0.9883116883116884;2.0;769.0
busybox_2009-09-26_14-31-04;systems_software;.dimacs;;;;;;771.0;770.0;770.0;652.0;0.8456549935149157;0.9883268482490272;2.0;770.0
busybox_2009-09-27_01-51-47;systems_software;.dimacs;;;;;;771.0;770.0;770.0;652.0;0.8456549935149157;0.9883268482490272;2.0;770.0
busybox_2009-09-27_02-05-45;systems_software;.dimacs;;;;;;771.0;770.0;770.0;652.0;0.8456549935149157;0.9883268482490272;2.0;770.0
busybox_2009-09-27_02-48-53;systems_software;.dimacs;;;;;;771.0;770.0;770.0;652.0;0.8456549935149157;0.9883268482490272;2.0;770.0
busybox_2009-09-29_00-00-12;systems_software;.dimacs;;;;;;771.0;770.0;770.0;652.0;0.8456549935149157;0.9883268482490272;2.0;770.0
busybox_2009-09-29_11-07-04;systems_software;.dimacs;;;;;;771.0;770.0;770.0;652.0;0.8456549935149157;0.9883268482490272;2.0;770.0
busybox_2009-09-29_12-25-30;systems_software;.dimacs;;;;;;771.0;770.0;770.0;652.0;0.8456549935149157;0.9883268482490272;2.0;770.0
busybox_2009-09-30_02-39-57;systems_software;.dimacs;;;;;;771.0;770.0;770.0;652.0;0.8456549935149157;0.9883268482490272;2.0;770.0
busybox_2009-09-30_02-48-59;systems_software;.dimacs;;;;;;771.0;770.0;770.0;652.0;0.8456549935149157;0.9883268482490272;2.0;770.0
busybox_2009-10-02_01-10-32;systems_software;.dimacs;;;;;;771.0;770.0;770.0;652.0;0.8456549935149157;0.9883268482490272;2.0;770.0
busybox_2009-10-02_01-13-45;systems_software;.dimacs;;;;;;771.0;770.0;770.0;652.0;0.8456549935149157;0.9883268482490272;2.0;770.0
busybox_2009-10-02_01-21-31;systems_software;.dimacs;;;;;;771.0;770.0;770.0;652.0;0.8456549935149157;0.9883268482490272;2.0;770.0
busybox_2009-10-02_01-29-25;systems_software;.dimacs;;;;;;771.0;770.0;770.0;653.0;0.8469520103761349;0.9883268482490272;2.0;770.0
busybox_2009-10-02_11-37-17;systems_software;.dimacs;;;;;;771.0;770.0;770.0;653.0;0.8469520103761349;0.9883268482490272;2.0;770.0
busybox_2009-10-03_01-14-15;systems_software;.dimacs;;;;;;771.0;770.0;770.0;653.0;0.8469520103761349;0.9883268482490272;2.0;770.0
busybox_2009-10-03_01-15-47;systems_software;.dimacs;;;;;;771.0;770.0;770.0;653.0;0.8469520103761349;0.9883268482490272;2.0;770.0
busybox_2009-10-03_10-53-36;systems_software;.dimacs;;;;;;771.0;770.0;770.0;653.0;0.8469520103761349;0.9883268482490272;2.0;770.0
busybox_2009-10-03_11-42-33;systems_software;.dimacs;;;;;;771.0;770.0;770.0;653.0;0.8469520103761349;0.9883268482490272;2.0;770.0
busybox_2009-10-03_11-43-48;systems_software;.dimacs;;;;;;771.0;770.0;770.0;653.0;0.8469520103761349;0.9883268482490272;2.0;770.0
busybox_2009-10-03_11-45-07;systems_software;.dimacs;;;;;;771.0;770.0;770.0;653.0;0.8469520103761349;0.9883268482490272;2.0;770.0
busybox_2009-10-04_01-13-35;systems_software;.dimacs;;;;;;771.0;770.0;770.0;653.0;0.8469520103761349;0.9883268482490272;2.0;770.0
busybox_2009-10-04_01-14-19;systems_software;.dimacs;;;;;;771.0;770.0;770.0;653.0;0.8469520103761349;0.9883268482490272;2.0;770.0
busybox_2009-10-04_01-34-54;systems_software;.dimacs;;;;;;771.0;770.0;770.0;653.0;0.8469520103761349;0.9883268482490272;2.0;770.0
busybox_2009-10-04_03-14-41;systems_software;.dimacs;;;;;;771.0;770.0;770.0;653.0;0.8469520103761349;0.9883268482490272;2.0;770.0
busybox_2009-10-05_02-07-23;systems_software;.dimacs;;;;;;771.0;770.0;770.0;653.0;0.8469520103761349;0.9883268482490272;2.0;770.0
busybox_2009-10-05_02-18-01;systems_software;.dimacs;;;;;;771.0;770.0;770.0;653.0;0.8469520103761349;0.9883268482490272;2.0;770.0
busybox_2009-10-05_03-03-07;systems_software;.dimacs;;;;;;771.0;770.0;770.0;653.0;0.8469520103761349;0.9883268482490272;2.0;770.0
busybox_2009-10-06_21-11-37;systems_software;.dimacs;;;;;;771.0;770.0;770.0;653.0;0.8469520103761349;0.9883268482490272;2.0;770.0
busybox_2009-10-06_21-23-02;systems_software;.dimacs;;;;;;771.0;770.0;770.0;653.0;0.8469520103761349;0.9883268482490272;2.0;770.0
busybox_2009-10-06_22-09-50;systems_software;.dimacs;;;;;;771.0;770.0;770.0;653.0;0.8469520103761349;0.9883268482490272;2.0;770.0
busybox_2009-10-06_22-13-37;systems_software;.dimacs;;;;;;771.0;770.0;770.0;653.0;0.8469520103761349;0.9883268482490272;2.0;770.0
busybox_2009-10-08_01-32-44;systems_software;.dimacs;;;;;;771.0;770.0;770.0;653.0;0.8469520103761349;0.9883268482490272;2.0;770.0
busybox_2009-10-08_04-19-14;systems_software;.dimacs;;;;;;771.0;770.0;770.0;653.0;0.8469520103761349;0.9883268482490272;2.0;770.0
busybox_2009-10-08_12-28-08;systems_software;.dimacs;;;;;;771.0;770.0;770.0;653.0;0.8469520103761349;0.9883268482490272;2.0;770.0
busybox_2009-10-08_14-35-37;systems_software;.dimacs;;;;;;771.0;770.0;770.0;653.0;0.8469520103761349;0.9883268482490272;2.0;770.0
busybox_2009-10-08_14-54-18;systems_software;.dimacs;;;;;;771.0;770.0;770.0;653.0;0.8469520103761349;0.9883268482490272;2.0;770.0
busybox_2009-10-08_16-04-50;systems_software;.dimacs;;;;;;771.0;770.0;770.0;653.0;0.8469520103761349;0.9883268482490272;2.0;770.0
busybox_2009-10-08_22-54-41;systems_software;.dimacs;;;;;;771.0;770.0;770.0;653.0;0.8469520103761349;0.9883268482490272;2.0;770.0
busybox_2009-10-08_23-05-46;systems_software;.dimacs;;;;;;771.0;770.0;770.0;653.0;0.8469520103761349;0.9883268482490272;2.0;770.0
busybox_2009-10-08_23-28-29;systems_software;.dimacs;;;;;;771.0;770.0;770.0;653.0;0.8469520103761349;0.9883268482490272;2.0;770.0
busybox_2009-10-09_15-40-49;systems_software;.dimacs;;;;;;771.0;770.0;770.0;653.0;0.8469520103761349;0.9883268482490272;2.0;770.0
busybox_2009-10-09_19-47-01;systems_software;.dimacs;;;;;;771.0;770.0;770.0;653.0;0.8469520103761349;0.9883268482490272;2.0;770.0
busybox_2009-10-09_20-59-04;systems_software;.dimacs;;;;;;771.0;770.0;770.0;653.0;0.8469520103761349;0.9883268482490272;2.0;770.0
busybox_2009-10-09_20-59-39;systems_software;.dimacs;;;;;;771.0;770.0;770.0;653.0;0.8469520103761349;0.9883268482490272;2.0;770.0
busybox_2009-10-09_22-00-58;systems_software;.dimacs;;;;;;771.0;770.0;770.0;653.0;0.8469520103761349;0.9883268482490272;2.0;770.0
busybox_2009-10-09_22-11-30;systems_software;.dimacs;;;;;;772.0;771.0;771.0;654.0;0.8471502590673575;0.9883419689119172;2.0;771.0
busybox_2009-10-09_23-08-28;systems_software;.dimacs;;;;;;772.0;771.0;771.0;654.0;0.8471502590673575;0.9883419689119172;2.0;771.0
busybox_2009-10-09_23-35-30;systems_software;.dimacs;;;;;;772.0;771.0;771.0;654.0;0.8471502590673575;0.9883419689119172;2.0;771.0
busybox_2009-10-10_16-13-17;systems_software;.dimacs;;;;;;772.0;771.0;771.0;654.0;0.8471502590673575;0.9883419689119172;2.0;771.0
busybox_2009-10-10_16-14-41;systems_software;.dimacs;;;;;;772.0;771.0;771.0;654.0;0.8471502590673575;0.9883419689119172;2.0;771.0
busybox_2009-10-11_00-36-20;systems_software;.dimacs;;;;;;772.0;771.0;771.0;654.0;0.8471502590673575;0.9883419689119172;2.0;771.0
busybox_2009-10-11_00-45-25;systems_software;.dimacs;;;;;;772.0;771.0;771.0;654.0;0.8471502590673575;0.9883419689119172;2.0;771.0
busybox_2009-10-11_02-15-49;systems_software;.dimacs;;;;;;772.0;771.0;771.0;654.0;0.8471502590673575;0.9883419689119172;2.0;771.0
busybox_2009-10-11_04-09-37;systems_software;.dimacs;;;;;;772.0;771.0;771.0;654.0;0.8471502590673575;0.9883419689119172;2.0;771.0
busybox_2009-10-11_22-29-15;systems_software;.dimacs;;;;;;772.0;771.0;771.0;654.0;0.8471502590673575;0.9883419689119172;2.0;771.0
busybox_2009-10-12_15-25-01;systems_software;.dimacs;;;;;;772.0;771.0;771.0;654.0;0.8471502590673575;0.9883419689119172;2.0;771.0
busybox_2009-10-13_01-25-09;systems_software;.dimacs;;;;;;772.0;771.0;771.0;654.0;0.8471502590673575;0.9883419689119172;2.0;771.0
busybox_2009-10-13_16-27-11;systems_software;.dimacs;;;;;;772.0;771.0;771.0;654.0;0.8471502590673575;0.9883419689119172;2.0;771.0
busybox_2009-10-13_17-58-24;systems_software;.dimacs;;;;;;772.0;771.0;771.0;654.0;0.8471502590673575;0.9883419689119172;2.0;771.0
busybox_2009-10-14_00-29-28;systems_software;.dimacs;;;;;;773.0;772.0;772.0;656.0;0.8486416558861578;0.9883570504527812;2.0;772.0
busybox_2009-10-14_00-49-06;systems_software;.dimacs;;;;;;773.0;772.0;772.0;656.0;0.8486416558861578;0.9883570504527812;2.0;772.0
busybox_2009-10-14_11-52-01;systems_software;.dimacs;;;;;;773.0;772.0;772.0;656.0;0.8486416558861578;0.9883570504527812;2.0;772.0
busybox_2009-10-14_12-53-04;systems_software;.dimacs;;;;;;773.0;772.0;772.0;656.0;0.8486416558861578;0.9883570504527812;2.0;772.0
busybox_2009-10-14_17-43-41;systems_software;.dimacs;;;;;;773.0;772.0;772.0;656.0;0.8486416558861578;0.9883570504527812;2.0;772.0
busybox_2009-10-15_03-33-31;systems_software;.dimacs;;;;;;773.0;772.0;772.0;656.0;0.8486416558861578;0.9883570504527812;2.0;772.0
busybox_2009-10-15_09-24-25;systems_software;.dimacs;;;;;;773.0;772.0;772.0;656.0;0.8486416558861578;0.9883570504527812;2.0;772.0
busybox_2009-10-15_22-43-07;systems_software;.dimacs;;;;;;773.0;772.0;772.0;656.0;0.8486416558861578;0.9883570504527812;2.0;772.0
busybox_2009-10-15_23-50-48;systems_software;.dimacs;;;;;;773.0;772.0;772.0;656.0;0.8486416558861578;0.9883570504527812;2.0;772.0
busybox_2009-10-16_23-56-10;systems_software;.dimacs;;;;;;773.0;772.0;772.0;656.0;0.8486416558861578;0.9883570504527812;2.0;772.0
busybox_2009-10-17_03-35-10;systems_software;.dimacs;;;;;;773.0;772.0;772.0;656.0;0.8486416558861578;0.9883570504527812;2.0;772.0
busybox_2009-10-17_21-38-19;systems_software;.dimacs;;;;;;774.0;773.0;773.0;656.0;0.8475452196382429;0.9883720930232558;2.0;773.0
busybox_2009-10-17_23-13-31;systems_software;.dimacs;;;;;;774.0;773.0;773.0;656.0;0.8475452196382429;0.9883720930232558;2.0;773.0
busybox_2009-10-17_23-23-45;systems_software;.dimacs;;;;;;774.0;773.0;773.0;656.0;0.8475452196382429;0.9883720930232558;2.0;773.0
busybox_2009-10-17_23-27-29;systems_software;.dimacs;;;;;;774.0;773.0;773.0;656.0;0.8475452196382429;0.9883720930232558;2.0;773.0
busybox_2009-10-17_23-41-15;systems_software;.dimacs;;;;;;774.0;773.0;773.0;656.0;0.8475452196382429;0.9883720930232558;2.0;773.0
busybox_2009-10-17_23-47-36;systems_software;.dimacs;;;;;;774.0;773.0;773.0;656.0;0.8475452196382429;0.9883720930232558;2.0;773.0
busybox_2009-10-18_01-15-36;systems_software;.dimacs;;;;;;774.0;773.0;773.0;656.0;0.8475452196382429;0.9883720930232558;2.0;773.0
busybox_2009-10-18_09-57-39;systems_software;.dimacs;;;;;;774.0;773.0;773.0;656.0;0.8475452196382429;0.9883720930232558;2.0;773.0
busybox_2009-10-18_11-46-35;systems_software;.dimacs;;;;;;774.0;773.0;773.0;656.0;0.8475452196382429;0.9883720930232558;2.0;773.0
busybox_2009-10-18_16-29-30;systems_software;.dimacs;;;;;;774.0;773.0;773.0;656.0;0.8475452196382429;0.9883720930232558;2.0;773.0
busybox_2009-10-18_18-05-27;systems_software;.dimacs;;;;;;774.0;773.0;773.0;656.0;0.8475452196382429;0.9883720930232558;2.0;773.0
busybox_2009-10-18_20-57-52;systems_software;.dimacs;;;;;;774.0;773.0;773.0;656.0;0.8475452196382429;0.9883720930232558;2.0;773.0
busybox_2009-10-19_13-13-06;systems_software;.dimacs;;;;;;774.0;773.0;773.0;656.0;0.8475452196382429;0.9883720930232558;2.0;773.0
busybox_2009-10-19_13-20-52;systems_software;.dimacs;;;;;;774.0;773.0;773.0;656.0;0.8475452196382429;0.9883720930232558;2.0;773.0
busybox_2009-10-19_13-24-07;systems_software;.dimacs;;;;;;774.0;773.0;773.0;656.0;0.8475452196382429;0.9883720930232558;2.0;773.0
busybox_2009-10-19_16-07-28;systems_software;.dimacs;;;;;;774.0;773.0;773.0;656.0;0.8475452196382429;0.9883720930232558;2.0;773.0
busybox_2009-10-19_16-34-39;systems_software;.dimacs;;;;;;774.0;773.0;773.0;656.0;0.8475452196382429;0.9883720930232558;2.0;773.0
busybox_2009-10-19_18-56-26;systems_software;.dimacs;;;;;;774.0;773.0;773.0;656.0;0.8475452196382429;0.9883720930232558;2.0;773.0
busybox_2009-10-19_23-09-06;systems_software;.dimacs;;;;;;774.0;773.0;773.0;656.0;0.8475452196382429;0.9883720930232558;2.0;773.0
busybox_2009-10-20_00-06-03;systems_software;.dimacs;;;;;;774.0;773.0;773.0;656.0;0.8475452196382429;0.9883720930232558;2.0;773.0
busybox_2009-10-20_00-16-24;systems_software;.dimacs;;;;;;774.0;773.0;773.0;656.0;0.8475452196382429;0.9883720930232558;2.0;773.0
busybox_2009-10-20_13-34-16;systems_software;.dimacs;;;;;;774.0;773.0;773.0;656.0;0.8475452196382429;0.9883720930232558;2.0;773.0
busybox_2009-10-20_16-21-29;systems_software;.dimacs;;;;;;774.0;773.0;773.0;656.0;0.8475452196382429;0.9883720930232558;2.0;773.0
busybox_2009-10-20_17-04-55;systems_software;.dimacs;;;;;;774.0;773.0;773.0;656.0;0.8475452196382429;0.9883720930232558;2.0;773.0
busybox_2009-10-20_17-47-23;systems_software;.dimacs;;;;;;774.0;773.0;773.0;656.0;0.8475452196382429;0.9883720930232558;2.0;773.0
busybox_2009-10-20_17-49-50;systems_software;.dimacs;;;;;;774.0;773.0;773.0;656.0;0.8475452196382429;0.9883720930232558;2.0;773.0
busybox_2009-10-20_19-53-24;systems_software;.dimacs;;;;;;774.0;773.0;773.0;656.0;0.8475452196382429;0.9883720930232558;2.0;773.0
busybox_2009-10-20_22-12-11;systems_software;.dimacs;;;;;;774.0;773.0;773.0;656.0;0.8475452196382429;0.9883720930232558;2.0;773.0
busybox_2009-10-21_00-34-27;systems_software;.dimacs;;;;;;774.0;773.0;773.0;656.0;0.8475452196382429;0.9883720930232558;2.0;773.0
busybox_2009-10-21_11-34-32;systems_software;.dimacs;;;;;;774.0;773.0;773.0;656.0;0.8475452196382429;0.9883720930232558;2.0;773.0
busybox_2009-10-21_14-01-25;systems_software;.dimacs;;;;;;774.0;773.0;773.0;656.0;0.8475452196382429;0.9883720930232558;2.0;773.0
busybox_2009-10-21_14-14-51;systems_software;.dimacs;;;;;;774.0;773.0;773.0;656.0;0.8475452196382429;0.9883720930232558;2.0;773.0
busybox_2009-10-21_14-25-21;systems_software;.dimacs;;;;;;774.0;773.0;773.0;656.0;0.8475452196382429;0.9883720930232558;2.0;773.0
busybox_2009-10-21_23-23-55;systems_software;.dimacs;;;;;;774.0;773.0;773.0;656.0;0.8475452196382429;0.9883720930232558;2.0;773.0
busybox_2009-10-21_23-28-20;systems_software;.dimacs;;;;;;774.0;773.0;773.0;656.0;0.8475452196382429;0.9883720930232558;2.0;773.0
busybox_2009-10-22_00-38-52;systems_software;.dimacs;;;;;;774.0;773.0;773.0;656.0;0.8475452196382429;0.9883720930232558;2.0;773.0
busybox_2009-10-22_00-55-55;systems_software;.dimacs;;;;;;774.0;773.0;773.0;656.0;0.8475452196382429;0.9883720930232558;2.0;773.0
busybox_2009-10-22_12-12-17;systems_software;.dimacs;;;;;;774.0;773.0;773.0;656.0;0.8475452196382429;0.9883720930232558;2.0;773.0
busybox_2009-10-22_12-15-33;systems_software;.dimacs;;;;;;774.0;773.0;773.0;656.0;0.8475452196382429;0.9883720930232558;2.0;773.0
busybox_2009-10-22_12-24-48;systems_software;.dimacs;;;;;;774.0;773.0;773.0;656.0;0.8475452196382429;0.9883720930232558;2.0;773.0
busybox_2009-10-22_12-27-10;systems_software;.dimacs;;;;;;774.0;773.0;773.0;656.0;0.8475452196382429;0.9883720930232558;2.0;773.0
busybox_2009-10-22_12-41-44;systems_software;.dimacs;;;;;;774.0;773.0;773.0;656.0;0.8475452196382429;0.9883720930232558;2.0;773.0
busybox_2009-10-22_19-41-45;systems_software;.dimacs;;;;;;774.0;773.0;773.0;656.0;0.8475452196382429;0.9883720930232558;2.0;773.0
busybox_2009-10-22_19-42-26;systems_software;.dimacs;;;;;;774.0;773.0;773.0;656.0;0.8475452196382429;0.9883720930232558;2.0;773.0
busybox_2009-10-22_22-28-08;systems_software;.dimacs;;;;;;774.0;773.0;773.0;656.0;0.8475452196382429;0.9883720930232558;2.0;773.0
busybox_2009-10-23_01-30-26;systems_software;.dimacs;;;;;;774.0;773.0;773.0;656.0;0.8475452196382429;0.9883720930232558;2.0;773.0
busybox_2009-10-23_02-22-03;systems_software;.dimacs;;;;;;774.0;773.0;773.0;656.0;0.8475452196382429;0.9883720930232558;2.0;773.0
busybox_2009-10-23_03-16-08;systems_software;.dimacs;;;;;;774.0;773.0;773.0;656.0;0.8475452196382429;0.9883720930232558;2.0;773.0
busybox_2009-10-23_13-03-59;systems_software;.dimacs;;;;;;774.0;773.0;773.0;656.0;0.8475452196382429;0.9883720930232558;2.0;773.0
busybox_2009-10-23_13-05-03;systems_software;.dimacs;;;;;;774.0;773.0;773.0;656.0;0.8475452196382429;0.9883720930232558;2.0;773.0
busybox_2009-10-23_13-57-24;systems_software;.dimacs;;;;;;774.0;773.0;773.0;656.0;0.8475452196382429;0.9883720930232558;2.0;773.0
busybox_2009-10-23_14-24-44;systems_software;.dimacs;;;;;;774.0;773.0;773.0;656.0;0.8475452196382429;0.9883720930232558;2.0;773.0
busybox_2009-10-23_16-07-37;systems_software;.dimacs;;;;;;774.0;773.0;773.0;656.0;0.8475452196382429;0.9883720930232558;2.0;773.0
busybox_2009-10-23_16-22-25;systems_software;.dimacs;;;;;;774.0;773.0;773.0;656.0;0.8475452196382429;0.9883720930232558;2.0;773.0
busybox_2009-10-23_16-25-20;systems_software;.dimacs;;;;;;774.0;773.0;773.0;656.0;0.8475452196382429;0.9883720930232558;2.0;773.0
busybox_2009-10-23_18-31-02;systems_software;.dimacs;;;;;;774.0;773.0;773.0;656.0;0.8475452196382429;0.9883720930232558;2.0;773.0
busybox_2009-10-23_23-34-43;systems_software;.dimacs;;;;;;774.0;773.0;773.0;656.0;0.8475452196382429;0.9883720930232558;2.0;773.0
