Name;Origin;PartOfHistory;Version;Domain;Format;Extension;Year;Keywords;Hierarchy;Source;Publication;Path;DescribingPath;NumberOfFeatures;NumberOfLeafFeatures;NumberOfTopFeatures;Number_Constraints;AverageConstraintSize;CtcDensity;FeaturesInConstraintsDensity;TreeDepth;AverageNumberOfChildren;NumberOfAlternatives;NumberOfOrs;NumberOfClauses;NumberOfLiterals;NumberOfUnitClauses;NumberOfTwoClauses;ClauseDensity;NumberOfTautologies;NumberOfRedundantConstraints;ConnectivityDensity;Void;Number_CORE;Number_Dead;RatioOptionalFeatures;NumberOfFalseOptionalFeatures;NumberOfOptionalFeatures;NumberOfValidConfigurationsLog;SimpleCyclomaticComplexity;IndependentCyclomaticComplexity
iq80321;Passos2011;False;;systems_software;Clafer;cfr;2011;['CDL', 'Automatic'];True;https://gsd.uwaterloo.ca/FOSD11;https://doi.org/10.1145/2019136.2019139;feature_models/original/systems_software/iq80321/Passos2011.cfr;systems_software/iq80321/Passos2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ixdp425;Berger2013;False;;systems_software;DIMACS;dimacs;2013;['CDL', 'Automatic'];False;https://gsd.uwaterloo.ca/industrial-variability-modeling;https://doi.org/10.1109/TSE.2013.34;feature_models/original/systems_software/ixdp425/Berger2013.dimacs;systems_software/ixdp425/Berger2013;1248.0;1247.0;1247.0;3799;3.91945248749671;3.04407051282051;0.999198717948718;2;1247;0;0;5047;13468;17;3590;0.374740124740125;0;2097;3126;1;29;0;0.97676282051282;28;1219;?;1872;1690
ixdp425;Knüppel2017;False;;systems_software;FeatureIDE;xml;2017;['CDL', 'Automatic'];True;https://github.com/AlexanderKnueppel/is-there-a-mismatch;https://doi.org/10.1145/3106237.3106252;feature_models/original/systems_software/ixdp425/Knüppel2017.xml;systems_software/ixdp425/Knüppel2017;1260.0;957.0;34.0;886;3.05756207674944;0.703174603174603;0.835714285714286;7;4.15511551155116;12;0;2947;6070;17;2771;0.485502471169687;6;353;1910;1;6;46;0.958730158730159;183;1208;127;649;624
ixdp425;Passos2011;False;;systems_software;Clafer;cfr;2011;['CDL', 'Automatic'];True;https://gsd.uwaterloo.ca/FOSD11;https://doi.org/10.1145/2019136.2019139;feature_models/original/systems_software/ixdp425/Passos2011.cfr;systems_software/ixdp425/Passos2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;
jmr3904;Berger2013;False;;systems_software;DIMACS;dimacs;2013;['CDL', 'Automatic'];False;https://gsd.uwaterloo.ca/industrial-variability-modeling;https://doi.org/10.1109/TSE.2013.34;feature_models/original/systems_software/jmr3904/Berger2013.dimacs;systems_software/jmr3904/Berger2013;1200.0;1199.0;1199.0;3035;2.67775947281713;2.52916666666667;0.999166666666667;2;1199;0;0;4235;9655;10;3466;0.438632832729156;0;1394;2997;1;26;0;0.978333333333333;25;1174;?;1790;1625
jmr3904;Knüppel2017;False;;systems_software;FeatureIDE;xml;2017;['CDL', 'Automatic'];True;https://github.com/AlexanderKnueppel/is-there-a-mismatch;https://doi.org/10.1145/3106237.3106252;feature_models/original/systems_software/jmr3904/Knüppel2017.xml;systems_software/jmr3904/Knüppel2017;1212.0;916.0;31.0;843;2.9655990510083;0.695544554455446;0.834158415841584;7;4.09121621621622;12;0;2825;5789;10;2683;0.487994472275004;6;341;1830;1;6;52;0.952145214521452;175;1154;122;617;591
jmr3904;Passos2011;False;;systems_software;Clafer;cfr;2011;['CDL', 'Automatic'];True;https://gsd.uwaterloo.ca/FOSD11;https://doi.org/10.1145/2019136.2019139;feature_models/original/systems_software/jmr3904/Passos2011.cfr;systems_software/jmr3904/Passos2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;
jtst;Berger2013;False;;systems_software;DIMACS;dimacs;2013;['CDL', 'Automatic'];False;https://gsd.uwaterloo.ca/industrial-variability-modeling;https://doi.org/10.1109/TSE.2013.34;feature_models/original/systems_software/jtst/Berger2013.dimacs;systems_software/jtst/Berger2013;1242.0;1241.0;1241.0;3818;3.92247249869041;3.07407407407407;0.999194847020934;2;1241;0;0;5060;13522;13;3588;0.374204999260464;0;2117;3122;1;28;0;0.977455716586151;27;1214;?;1874;1701
jtst;Knüppel2017;False;;systems_software;FeatureIDE;xml;2017;['CDL', 'Automatic'];True;https://github.com/AlexanderKnueppel/is-there-a-mismatch;https://doi.org/10.1145/3106237.3106252;feature_models/original/systems_software/jtst/Knüppel2017.xml;systems_software/jtst/Knüppel2017;1254.0;952.0;32.0;891;3.04601571268238;0.710526315789474;0.842105263157895;7;4.14900662251656;12;0;2948;6076;13;2776;0.485187623436471;6;359;1910;1;6;57;0.949760765550239;186;1191;125;655;624
jtst;Passos2011;False;;systems_software;Clafer;cfr;2011;['CDL', 'Automatic'];True;https://gsd.uwaterloo.ca/FOSD11;https://doi.org/10.1145/2019136.2019139;feature_models/original/systems_software/jtst/Passos2011.cfr;systems_software/jtst/Passos2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;
lpcmt;Berger2013;False;;systems_software;DIMACS;dimacs;2013;['CDL', 'Automatic'];False;https://gsd.uwaterloo.ca/industrial-variability-modeling;https://doi.org/10.1109/TSE.2013.34;feature_models/original/systems_software/lpcmt/Berger2013.dimacs;systems_software/lpcmt/Berger2013;1250.0;1249.0;1249.0;3824;3.91997907949791;3.0592;0.9992;2;1249;0;0;5074;13552;13;3600;0.374409681227863;0;2120;3137;1;28;0;0.9776;27;1222;?;1881;1708
lpcmt;Knüppel2017;False;;systems_software;FeatureIDE;xml;2017;['CDL', 'Automatic'];True;https://github.com/AlexanderKnueppel/is-there-a-mismatch;https://doi.org/10.1145/3106237.3106252;feature_models/original/systems_software/lpcmt/Knüppel2017.xml;systems_software/lpcmt/Knüppel2017;1262.0;958.0;32.0;882;3.07596371882086;0.698890649762282;0.839936608557845;7;4.14802631578947;12;0;2956;6094;13;2782;0.485067279291106;6;352;1917;1;6;57;0.950079239302694;192;1199;125;654;625
lpcmt;Passos2011;False;;systems_software;Clafer;cfr;2011;['CDL', 'Automatic'];True;https://gsd.uwaterloo.ca/FOSD11;https://doi.org/10.1145/2019136.2019139;feature_models/original/systems_software/lpcmt/Passos2011.cfr;systems_software/lpcmt/Passos2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;
m5272c3;Berger2013;False;;systems_software;DIMACS;dimacs;2013;['CDL', 'Automatic'];False;https://gsd.uwaterloo.ca/industrial-variability-modeling;https://doi.org/10.1109/TSE.2013.34;feature_models/original/systems_software/m5272c3/Berger2013.dimacs;systems_software/m5272c3/Berger2013;1324.0;1323.0;1323.0;3297;2.6381558993024;2.49018126888218;0.999244712990937;2;1323;0;0;4621;10454;11;3827;0.442031758178688;0;1521;3278;1;26;0;0.98036253776435;25;1298;?;1948;1767
m5272c3;Knüppel2017;False;;systems_software;FeatureIDE;xml;2017;['CDL', 'Automatic'];True;https://github.com/AlexanderKnueppel/is-there-a-mismatch;https://doi.org/10.1145/3106237.3106252;feature_models/original/systems_software/m5272c3/Knüppel2017.xml;systems_software/m5272c3/Knüppel2017;1336.0;1022.0;31.0;877;3.19156214367161;0.656437125748503;0.847305389221557;9;4.2515923566879;12;0;3111;6383;11;2949;0.487388375372082;7;367;1989;1;6;207;0.840568862275449;273;1123;120;651;618
m5272c3;Passos2011;False;;systems_software;Clafer;cfr;2011;['CDL', 'Automatic'];True;https://gsd.uwaterloo.ca/FOSD11;https://doi.org/10.1145/2019136.2019139;feature_models/original/systems_software/m5272c3/Passos2011.cfr;systems_software/m5272c3/Passos2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;
mac7100evb;Berger2013;False;;systems_software;DIMACS;dimacs;2013;['CDL', 'Automatic'];False;https://gsd.uwaterloo.ca/industrial-variability-modeling;https://doi.org/10.1109/TSE.2013.34;feature_models/original/systems_software/mac7100evb/Berger2013.dimacs;systems_software/mac7100evb/Berger2013;1235.0;1234.0;1234.0;3770;3.93342175066313;3.05263157894737;0.99919028340081;2;1234;0;0;5005;13385;13;3556;0.373926036608143;0;2091;3096;1;28;0;0.977327935222672;27;1207;?;1855;1688
mac7100evb;Knüppel2017;False;;systems_software;FeatureIDE;xml;2017;['CDL', 'Automatic'];True;https://github.com/AlexanderKnueppel/is-there-a-mismatch;https://doi.org/10.1145/3106237.3106252;feature_models/original/systems_software/mac7100evb/Knüppel2017.xml;systems_software/mac7100evb/Knüppel2017;1247.0;948.0;33.0;867;3.0876585928489;0.695268644747394;0.840417000801925;7;4.16722408026756;12;0;2927;6033;13;2757;0.485164926239019;6;347;1892;1;6;57;0.949478748997594;183;1184;123;644;618
mac7100evb;Passos2011;False;;systems_software;Clafer;cfr;2011;['CDL', 'Automatic'];True;https://gsd.uwaterloo.ca/FOSD11;https://doi.org/10.1145/2019136.2019139;feature_models/original/systems_software/mac7100evb/Passos2011.cfr;systems_software/mac7100evb/Passos2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;
mace1;Berger2013;False;;systems_software;DIMACS;dimacs;2013;['CDL', 'Automatic'];False;https://gsd.uwaterloo.ca/industrial-variability-modeling;https://doi.org/10.1109/TSE.2013.34;feature_models/original/systems_software/mace1/Berger2013.dimacs;systems_software/mace1/Berger2013;1235.0;1234.0;1234.0;3770;3.93342175066313;3.05263157894737;0.99919028340081;2;1234;0;0;5005;13385;13;3556;0.373926036608143;0;2091;3096;1;28;0;0.977327935222672;27;1207;?;1855;1688
mace1;Knüppel2017;False;;systems_software;FeatureIDE;xml;2017;['CDL', 'Automatic'];True;https://github.com/AlexanderKnueppel/is-there-a-mismatch;https://doi.org/10.1145/3106237.3106252;feature_models/original/systems_software/mace1/Knüppel2017.xml;systems_software/mace1/Knüppel2017;1247.0;948.0;33.0;867;3.0876585928489;0.695268644747394;0.840417000801925;7;4.16722408026756;12;0;2927;6033;13;2757;0.485164926239019;6;347;1892;1;6;57;0.949478748997594;183;1184;123;644;618
mace1;Passos2011;False;;systems_software;Clafer;cfr;2011;['CDL', 'Automatic'];True;https://gsd.uwaterloo.ca/FOSD11;https://doi.org/10.1145/2019136.2019139;feature_models/original/systems_software/mace1/Passos2011.cfr;systems_software/mace1/Passos2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;
malta_mips32_4kc;Berger2013;False;;systems_software;DIMACS;dimacs;2013;['CDL', 'Automatic'];False;https://gsd.uwaterloo.ca/industrial-variability-modeling;https://doi.org/10.1109/TSE.2013.34;feature_models/original/systems_software/malta_mips32_4kc/Berger2013.dimacs;systems_software/malta_mips32_4kc/Berger2013;1233.0;1232.0;1232.0;3213;2.71521942110177;2.60583941605839;0.99918896999189;2;1232;0;0;4446;10290;13;3551;0.432069970845481;0;1528;3141;1;29;0;0.976480129764801;28;1204;?;1901;1720
malta_mips32_4kc;Knüppel2017;False;;systems_software;FeatureIDE;xml;2017;['CDL', 'Automatic'];True;https://github.com/AlexanderKnueppel/is-there-a-mismatch;https://doi.org/10.1145/3106237.3106252;feature_models/original/systems_software/malta_mips32_4kc/Knüppel2017.xml;systems_software/malta_mips32_4kc/Knüppel2017;1245.0;945.0;33.0;865;3;0.694779116465863;0.83855421686747;7;4.14666666666667;12;0;2905;5964;13;2743;0.487089201877934;6;346;1897;1;6;41;0.962248995983936;175;1198;126;651;626
malta_mips32_4kc;Passos2011;False;;systems_software;Clafer;cfr;2011;['CDL', 'Automatic'];True;https://gsd.uwaterloo.ca/FOSD11;https://doi.org/10.1145/2019136.2019139;feature_models/original/systems_software/malta_mips32_4kc/Passos2011.cfr;systems_software/malta_mips32_4kc/Passos2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;
malta_mips64_5kc;Berger2013;False;;systems_software;DIMACS;dimacs;2013;['CDL', 'Automatic'];False;https://gsd.uwaterloo.ca/industrial-variability-modeling;https://doi.org/10.1109/TSE.2013.34;feature_models/original/systems_software/malta_mips64_5kc/Berger2013.dimacs;systems_software/malta_mips64_5kc/Berger2013;1233.0;1232.0;1232.0;3212;2.71544209215442;2.60502838605028;0.99918896999189;2;1232;0;0;4445;10288;13;3550;0.432056765163297;0;1527;3141;1;29;0;0.976480129764801;28;1204;?;1901;1720
malta_mips64_5kc;Knüppel2017;False;;systems_software;FeatureIDE;xml;2017;['CDL', 'Automatic'];True;https://github.com/AlexanderKnueppel/is-there-a-mismatch;https://doi.org/10.1145/3106237.3106252;feature_models/original/systems_software/malta_mips64_5kc/Knüppel2017.xml;systems_software/malta_mips64_5kc/Knüppel2017;1245.0;945.0;33.0;865;2.99653179190751;0.694779116465863;0.837751004016064;7;4.14666666666667;12;0;2904;5962;13;2742;0.487084870848708;6;346;1897;1;6;41;0.962248995983936;174;1198;127;651;626
malta_mips64_5kc;Passos2011;False;;systems_software;Clafer;cfr;2011;['CDL', 'Automatic'];True;https://gsd.uwaterloo.ca/FOSD11;https://doi.org/10.1145/2019136.2019139;feature_models/original/systems_software/malta_mips64_5kc/Passos2011.cfr;systems_software/malta_mips64_5kc/Passos2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;
mb93091;Berger2013;False;;systems_software;DIMACS;dimacs;2013;['CDL', 'Automatic'];False;https://gsd.uwaterloo.ca/industrial-variability-modeling;https://doi.org/10.1109/TSE.2013.34;feature_models/original/systems_software/mb93091/Berger2013.dimacs;systems_software/mb93091/Berger2013;1251.0;1250.0;1250.0;3131;2.66464388374321;2.50279776179057;0.999200639488409;2;1250;0;0;4382;9965;15;3593;0.439739086803813;0;1425;3116;1;27;0;0.97841726618705;26;1224;?;1859;1684
mb93091;Knüppel2017;False;;systems_software;FeatureIDE;xml;2017;['CDL', 'Automatic'];True;https://github.com/AlexanderKnueppel/is-there-a-mismatch;https://doi.org/10.1145/3106237.3106252;feature_models/original/systems_software/mb93091/Knüppel2017.xml;systems_software/mb93091/Knüppel2017;1263.0;958.0;32.0;876;2.95319634703196;0.693586698337292;0.820269200316706;7;4.13770491803279;12;0;2921;5990;15;2764;0.487646076794658;6;354;1900;1;6;40;0.963578780680918;175;1217;132;636;613
mb93091;Passos2011;False;;systems_software;Clafer;cfr;2011;['CDL', 'Automatic'];True;https://gsd.uwaterloo.ca/FOSD11;https://doi.org/10.1145/2019136.2019139;feature_models/original/systems_software/mb93091/Passos2011.cfr;systems_software/mb93091/Passos2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;
mb93093;Berger2013;False;;systems_software;DIMACS;dimacs;2013;['CDL', 'Automatic'];False;https://gsd.uwaterloo.ca/industrial-variability-modeling;https://doi.org/10.1109/TSE.2013.34;feature_models/original/systems_software/mb93093/Berger2013.dimacs;systems_software/mb93093/Berger2013;1231.0;1230.0;1230.0;3083;2.67109957833279;2.50446791226645;0.999187652315191;2;1230;0;0;4314;9821;11;3536;0.439262804195092;0;1400;3068;1;26;0;0.978878960194963;25;1205;289;1831;1653
mb93093;Knüppel2017;False;;systems_software;FeatureIDE;xml;2017;['CDL', 'Automatic'];True;https://github.com/AlexanderKnueppel/is-there-a-mismatch;https://doi.org/10.1145/3106237.3106252;feature_models/original/systems_software/mb93093/Knüppel2017.xml;systems_software/mb93093/Knüppel2017;1243.0;946.0;32.0;859;2.9604190919674;0.691069991954948;0.82059533386967;7;4.18181818181818;12;0;2870;5885;11;2721;0.48768054375531;6;344;1872;1;6;37;0.965406275140788;172;1200;130;628;594
mb93093;Passos2011;False;;systems_software;Clafer;cfr;2011;['CDL', 'Automatic'];True;https://gsd.uwaterloo.ca/FOSD11;https://doi.org/10.1145/2019136.2019139;feature_models/original/systems_software/mb93093/Passos2011.cfr;systems_software/mb93093/Passos2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;
mbx;Berger2013;False;;systems_software;DIMACS;dimacs;2013;['CDL', 'Automatic'];False;https://gsd.uwaterloo.ca/industrial-variability-modeling;https://doi.org/10.1109/TSE.2013.34;feature_models/original/systems_software/mbx/Berger2013.dimacs;systems_software/mbx/Berger2013;1296.0;1295.0;1295.0;3218;2.64356743318832;2.48302469135802;0.999228395061728;2;1295;0;0;4514;10223;10;3736;0.441553360070429;0;1452;3220;1;26;0;0.979938271604938;25;1270;?;1917;1745
mbx;Knüppel2017;False;;systems_software;FeatureIDE;xml;2017;['CDL', 'Automatic'];True;https://github.com/AlexanderKnueppel/is-there-a-mismatch;https://doi.org/10.1145/3106237.3106252;feature_models/original/systems_software/mbx/Knüppel2017.xml;systems_software/mbx/Knüppel2017;1308.0;1003.0;31.0;889;3.01574803149606;0.679663608562691;0.824923547400612;7;4.28524590163934;12;0;3048;6243;10;2899;0.488226814031716;6;365;1957;1;6;38;0.966360856269113;178;1264;134;648;621
mbx;Passos2011;False;;systems_software;Clafer;cfr;2011;['CDL', 'Automatic'];True;https://gsd.uwaterloo.ca/FOSD11;https://doi.org/10.1145/2019136.2019139;feature_models/original/systems_software/mbx/Passos2011.cfr;systems_software/mbx/Passos2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;
mcb2100;Berger2013;False;;systems_software;DIMACS;dimacs;2013;['CDL', 'Automatic'];False;https://gsd.uwaterloo.ca/industrial-variability-modeling;https://doi.org/10.1109/TSE.2013.34;feature_models/original/systems_software/mcb2100/Berger2013.dimacs;systems_software/mcb2100/Berger2013;1250.0;1249.0;1249.0;3824;3.91997907949791;3.0592;0.9992;2;1249;0;0;5074;13552;13;3600;0.374409681227863;0;2120;3137;1;28;0;0.9776;27;1222;?;1881;1708
mcb2100;Knüppel2017;False;;systems_software;FeatureIDE;xml;2017;['CDL', 'Automatic'];True;https://github.com/AlexanderKnueppel/is-there-a-mismatch;https://doi.org/10.1145/3106237.3106252;feature_models/original/systems_software/mcb2100/Knüppel2017.xml;systems_software/mcb2100/Knüppel2017;1262.0;958.0;32.0;882;3.07596371882086;0.698890649762282;0.839936608557845;7;4.14802631578947;12;0;2959;6100;13;2785;0.485081967213115;6;353;1917;1;6;57;0.950079239302694;189;1199;125;654;625
mcb2100;Passos2011;False;;systems_software;Clafer;cfr;2011;['CDL', 'Automatic'];True;https://gsd.uwaterloo.ca/FOSD11;https://doi.org/10.1145/2019136.2019139;feature_models/original/systems_software/mcb2100/Passos2011.cfr;systems_software/mcb2100/Passos2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;
moab;Berger2013;False;;systems_software;DIMACS;dimacs;2013;['CDL', 'Automatic'];False;https://gsd.uwaterloo.ca/industrial-variability-modeling;https://doi.org/10.1109/TSE.2013.34;feature_models/original/systems_software/moab/Berger2013.dimacs;systems_software/moab/Berger2013;1278.0;1277.0;1277.0;3249;2.66358879655279;2.54225352112676;0.999217527386541;2;1277;0;0;4527;10302;9;3712;0.439429237041351;0;1480;3212;1;25;0;0.980438184663537;24;1253;?;1927;1745
moab;Knüppel2017;False;;systems_software;FeatureIDE;xml;2017;['CDL', 'Automatic'];True;https://github.com/AlexanderKnueppel/is-there-a-mismatch;https://doi.org/10.1145/3106237.3106252;feature_models/original/systems_software/moab/Knüppel2017.xml;systems_software/moab/Knüppel2017;1291.0;972.0;31.0;917;2.97928026172301;0.710302091402014;0.836560805577072;7;4.04388714733542;13;0;3039;6243;9;2880;0.486785199423354;6;378;1970;1;6;39;0.965143299767622;179;1246;129;678;645
moab;Passos2011;False;;systems_software;Clafer;cfr;2011;['CDL', 'Automatic'];True;https://gsd.uwaterloo.ca/FOSD11;https://doi.org/10.1145/2019136.2019139;feature_models/original/systems_software/moab/Passos2011.cfr;systems_software/moab/Passos2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;
mpc50;Berger2013;False;;systems_software;DIMACS;dimacs;2013;['CDL', 'Automatic'];False;https://gsd.uwaterloo.ca/industrial-variability-modeling;https://doi.org/10.1109/TSE.2013.34;feature_models/original/systems_software/mpc50/Berger2013.dimacs;systems_software/mpc50/Berger2013;1214.0;1213.0;1213.0;3728;3.9549356223176;3.07084019769357;0.999176276771005;2;1213;0;0;4942;13256;13;3494;0.372812311406156;0;2075;3042;1;28;0;0.976935749588138;27;1186;?;1822;1655
mpc50;Knüppel2017;False;;systems_software;FeatureIDE;xml;2017;['CDL', 'Automatic'];True;https://github.com/AlexanderKnueppel/is-there-a-mismatch;https://doi.org/10.1145/3106237.3106252;feature_models/original/systems_software/mpc50/Knüppel2017.xml;systems_software/mpc50/Knüppel2017;1226.0;931.0;33.0;863;3.0486674391657;0.703915171288744;0.835236541598695;7;4.15254237288136;12;0;2865;5905;13;2697;0.485182049110923;6;344;1859;1;12;57;0.943719412724307;185;1157;123;632;603
mpc50;Passos2011;False;;systems_software;Clafer;cfr;2011;['CDL', 'Automatic'];True;https://gsd.uwaterloo.ca/FOSD11;https://doi.org/10.1145/2019136.2019139;feature_models/original/systems_software/mpc50/Passos2011.cfr;systems_software/mpc50/Passos2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;
nano;Berger2013;False;;systems_software;DIMACS;dimacs;2013;['CDL', 'Automatic'];False;https://gsd.uwaterloo.ca/industrial-variability-modeling;https://doi.org/10.1109/TSE.2013.34;feature_models/original/systems_software/nano/Berger2013.dimacs;systems_software/nano/Berger2013;1266.0;1265.0;1265.0;3870;3.89922480620155;3.05687203791469;0.999210110584518;2;1265;0;0;5136;13680;16;3654;0.375438596491228;0;2131;3182;1;28;0;0.977883096366509;27;1238;?;1910;1725
nano;Knüppel2017;False;;systems_software;FeatureIDE;xml;2017;['CDL', 'Automatic'];True;https://github.com/AlexanderKnueppel/is-there-a-mismatch;https://doi.org/10.1145/3106237.3106252;feature_models/original/systems_software/nano/Knüppel2017.xml;systems_software/nano/Knüppel2017;1278.0;962.0;33.0;911;3.0450054884742;0.71283255086072;0.84037558685446;8;4.04113924050633;12;0;3005;6194;16;2825;0.485146916370681;6;363;1947;1;6;32;0.970266040688576;179;1240;128;668;635
nano;Passos2011;False;;systems_software;Clafer;cfr;2011;['CDL', 'Automatic'];True;https://gsd.uwaterloo.ca/FOSD11;https://doi.org/10.1145/2019136.2019139;feature_models/original/systems_software/nano/Passos2011.cfr;systems_software/nano/Passos2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;
npwr;Berger2013;False;;systems_software;DIMACS;dimacs;2013;['CDL', 'Automatic'];False;https://gsd.uwaterloo.ca/industrial-variability-modeling;https://doi.org/10.1109/TSE.2013.34;feature_models/original/systems_software/npwr/Berger2013.dimacs;systems_software/npwr/Berger2013;1259.0;1258.0;1258.0;3822;3.90999476713762;3.03574265289913;0.999205718824464;2;1258;0;0;5081;13542;13;3626;0.375203071924383;0;2101;3157;1;28;0;0.977760127084988;27;1231;?;1892;1712
npwr;Knüppel2017;False;;systems_software;FeatureIDE;xml;2017;['CDL', 'Automatic'];True;https://github.com/AlexanderKnueppel/is-there-a-mismatch;https://doi.org/10.1145/3106237.3106252;feature_models/original/systems_software/npwr/Knüppel2017.xml;systems_software/npwr/Knüppel2017;1271.0;962.0;35.0;898;3.04899777282851;0.706530291109363;0.837136113296617;7;4.11003236245955;12;0;2976;6133;13;2803;0.485243763248003;6;359;1931;1;6;44;0.96066089693155;184;1221;128;659;628
npwr;Passos2011;False;;systems_software;Clafer;cfr;2011;['CDL', 'Automatic'];True;https://gsd.uwaterloo.ca/FOSD11;https://doi.org/10.1145/2019136.2019139;feature_models/original/systems_software/npwr/Passos2011.cfr;systems_software/npwr/Passos2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ocelot;Berger2013;False;;systems_software;DIMACS;dimacs;2013;['CDL', 'Automatic'];False;https://gsd.uwaterloo.ca/industrial-variability-modeling;https://doi.org/10.1109/TSE.2013.34;feature_models/original/systems_software/ocelot/Berger2013.dimacs;systems_software/ocelot/Berger2013;1267.0;1266.0;1266.0;3141;2.65870741801974;2.47908445146014;0.999210734017364;2;1266;0;0;4408;10009;12;3628;0.440403636726946;0;1422;3148;1;28;0;0.977900552486188;27;1239;298;1874;1699
ocelot;Knüppel2017;False;;systems_software;FeatureIDE;xml;2017;['CDL', 'Automatic'];True;https://github.com/AlexanderKnueppel/is-there-a-mismatch;https://doi.org/10.1145/3106237.3106252;feature_models/original/systems_software/ocelot/Knüppel2017.xml;systems_software/ocelot/Knüppel2017;1279.0;974.0;32.0;872;2.9644495412844;0.681782642689601;0.81391712275215;7;4.19016393442623;12;0;2936;6017;12;2785;0.487950806049526;6;351;1915;1;6;48;0.957779515246286;180;1225;135;635;611
ocelot;Passos2011;False;;systems_software;Clafer;cfr;2011;['CDL', 'Automatic'];True;https://gsd.uwaterloo.ca/FOSD11;https://doi.org/10.1145/2019136.2019139;feature_models/original/systems_software/ocelot/Passos2011.cfr;systems_software/ocelot/Passos2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;
olpce2294;Berger2013;False;;systems_software;DIMACS;dimacs;2013;['CDL', 'Automatic'];False;https://gsd.uwaterloo.ca/industrial-variability-modeling;https://doi.org/10.1109/TSE.2013.34;feature_models/original/systems_software/olpce2294/Berger2013.dimacs;systems_software/olpce2294/Berger2013;1275.0;1274.0;1274.0;3881;3.89461479000258;3.04392156862745;0.99921568627451;2;1274;0;0;5156;13723;12;3678;0.375719594840778;0;2137;3201;1;27;0;0.978823529411765;26;1248;?;1920;1733
olpce2294;Knüppel2017;False;;systems_software;FeatureIDE;xml;2017;['CDL', 'Automatic'];True;https://github.com/AlexanderKnueppel/is-there-a-mismatch;https://doi.org/10.1145/3106237.3106252;feature_models/original/systems_software/olpce2294/Knüppel2017.xml;systems_software/olpce2294/Knüppel2017;1287.0;976.0;32.0;904;3.07522123893805;0.702408702408702;0.843822843822844;7;4.13504823151125;12;0;3023;6233;12;2847;0.484999197818065;6;360;1956;1;6;43;0.961926961926962;189;1238;127;668;633
olpce2294;Passos2011;False;;systems_software;Clafer;cfr;2011;['CDL', 'Automatic'];True;https://gsd.uwaterloo.ca/FOSD11;https://doi.org/10.1145/2019136.2019139;feature_models/original/systems_software/olpce2294/Passos2011.cfr;systems_software/olpce2294/Passos2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;
olpch2294;Berger2013;False;;systems_software;DIMACS;dimacs;2013;['CDL', 'Automatic'];False;https://gsd.uwaterloo.ca/industrial-variability-modeling;https://doi.org/10.1109/TSE.2013.34;feature_models/original/systems_software/olpch2294/Berger2013.dimacs;systems_software/olpch2294/Berger2013;1262.0;1261.0;1261.0;3851;3.90755647883667;3.05150554675119;0.999207606973059;2;1261;0;0;5113;13632;13;3637;0.375073356807512;0;2132;3165;1;28;0;0.977812995245642;27;1234;?;1897;1717
olpch2294;Knüppel2017;False;;systems_software;FeatureIDE;xml;2017;['CDL', 'Automatic'];True;https://github.com/AlexanderKnueppel/is-there-a-mismatch;https://doi.org/10.1145/3106237.3106252;feature_models/original/systems_software/olpch2294/Knüppel2017.xml;systems_software/olpch2294/Knüppel2017;1274.0;968.0;32.0;890;3.08314606741573;0.698587127158556;0.842229199372057;7;4.16013071895425;12;0;2990;6163;13;2815;0.485153334415058;6;356;1933;1;6;57;0.95054945054945;192;1211;126;658;625
olpch2294;Passos2011;False;;systems_software;Clafer;cfr;2011;['CDL', 'Automatic'];True;https://gsd.uwaterloo.ca/FOSD11;https://doi.org/10.1145/2019136.2019139;feature_models/original/systems_software/olpch2294/Passos2011.cfr;systems_software/olpch2294/Passos2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;
olpcl2294;Berger2013;False;;systems_software;DIMACS;dimacs;2013;['CDL', 'Automatic'];False;https://gsd.uwaterloo.ca/industrial-variability-modeling;https://doi.org/10.1109/TSE.2013.34;feature_models/original/systems_software/olpcl2294/Berger2013.dimacs;systems_software/olpcl2294/Berger2013;1274.0;1273.0;1273.0;3878;3.89582258896338;3.04395604395604;0.999215070643642;2;1273;0;0;5152;13714;13;3673;0.375674493218609;0;2139;3196;1;28;0;0.978021978021978;27;1246;?;1916;1728
